Name	Set	ImageFile	Rarity	Errata 	Type/ST	Title	Reaction	Type	Alt Type	ST	Time ST	Empire	Card tags
M3 Money Hungry Weasels (CC)	CC	M3_-_Money_Hungry_Weasels_CC	U		R/M3	Money Hungry Weasels	R/	M		3		 	[CC] Uncommon Cards LatestPrint Unique NotABG Persona PropResourceHoser Nonempire artRandyTarkasHoar  
M3 Phantom (NE)	NE	M3_-_Phantom_NE	U		M3	Phantom		M		3		 	[NE] Uncommon Cards LatestPrint Unique NotABG Nonempire artBenPeck  
M3 Phase Rats (NE)	NE	M3_-_Phase_Rats_NE	U		M3	Phase Rats		M		3		 	[NE] Uncommon Cards Reprinted Unique NotABG PropResourceHoser Nonempire artPaulProfHerbert  
M3 Phase Rats (UE)	UE	M3_-_Phase_Rats_UE	C0		M3	Phase Rats		M		3		 	[UE] Common0 Cards LatestPrint Unique NotABG PropResourceHoser Nonempire artPaulProfHerbert  
M3 Research Mandator (TG)	TG	M3_-_Research_Mandator_TG	U		M3	Research Mandator		M		3		 	[TG] Uncommon Cards LatestPrint Unique NotABG PropResourceHoser Nonempire artMarkPoole  
M3 Scandig Blob (NE)	NE	M3_-_Scandig_Blob_NE	C	Errata 	M3	Scandig Blob		M		3		 	[NE] Common Cards Reprinted Unique NotABG PropResourceHoser Nonempire artAlecKeating Errata  
M3 Scandig Blob (UE)	UE	M3_-_Scandig_Blob_UE	U0	Errata 	M3	Scandig Blob		M		3		 	[UE] Uncommon0 Cards LatestPrint Unique NotABG PropResourceHoser Nonempire artAlecKeating Errata  
M3 Shadow (PE)	PE	M3_-_Shadow_PE	U		M3	Shadow		M		3		 	[PE] Uncommon Cards Reprinted Unique NotABG Nonempire artRobertA.Kraus  
M3 Shadow (UE)	UE	M3_-_Shadow_UE	U0		M3	Shadow		M		3		 	[UE] Uncommon0 Cards LatestPrint Unique NotABG Nonempire artRobertA.Kraus  
M3 Shield Fiend (AL)	AL	M3_-_Shield_Fiend_AL	C	Errata 	M3	Shield Fiend		M		3		 	[AL] Common Cards Reprinted Dupe Nonempire artGaryA.Kalin Errata  
M3 Shield Fiend (BE)	BE	M3_-_Shield_Fiend_BE	C	Errata 	M3	Shield Fiend		M		3		 	[BE] Common Cards Reprinted Unique Nonempire artGaryA.Kalin Errata  
M3 Shield Fiend (PE)	PE	M3_-_Shield_Fiend_PE	CAB	Errata 	M3	Shield Fiend		M		3		 	[PE] Common_AB Cards Reprinted Unique NotABG Nonempire artGaryA.Kalin Errata  
M3 Shield Fiend (UE)	UE	M3_-_Shield_Fiend_UE	C0	Errata 	M3	Shield Fiend		M		3		 	[UE] Common0 Cards LatestPrint Unique NotABG Nonempire artGaryA.Kalin Errata  
M3 Space Remora (AT)	AT	M3_-_Space_Remora_AT	R		M3	Space Remora		M		3		 	[AT] Rare Cards LatestPrint Unique NotABG Nonempire artTimAdams  
M3 Space Vertigo (UE)	UE	M3_-_Space_Vertigo_UE	C0		R/M3	Space Vertigo	R/	M		3		 	[UE] Common0 Cards LatestPrint Unique NotABG Nonempire artBenPeck  
M3 Wizard's Familiar (Pro)	Pro5	M3_-_Wizards_Familiar_Pro5	Pro5		M3	Wizard's Familiar		M		3		 	[Pro5] Cards LatestPrint Unique NotABG PropTopdeck PropScoutcard Nonempire distWizardsWorkshop artAndrewSmith  
M4 Andromeda Beast (GI)	GI	M4_-_Andromeda_Beast_GI	U0		M4	Andromeda Beast		M		4		 	[GI] Uncommon0 Cards LatestPrint Unique NotABG Nonempire artArmandCabrera  
M4 Cybercyst (TG)	TG	M4_-_Cybercyst_TG	U		M4	Cybercyst		M		4		 	[TG] Uncommon Cards LatestPrint Unique NotABG PropResourceHoser Nonempire artMarkPoole  
M4 Harvesters (PE)	PE	M4_-_Harvesters_PE	V2		M4	Harvesters		M		4		 	[PE] Veryrare2 Cards Reprinted Unique NotABG PropResourceHoser Nonempire artMelissaA.Benson  
M4 Harvesters (UE)	UE	M4_-_Harvesters_UE	V0		M4	Harvesters		M		4		 	[UE] Veryrare0 Cards LatestPrint Unique NotABG PropResourceHoser Nonempire artMelissaA.Benson  
M4 Minor Luck Demon (AT)	AT	M4_-_Minor_Luck_Demon_AT	R	Errata 	R/M4	Minor Luck Demon	R/	M		4		 	[AT] Rare Cards LatestPrint Unique NotABG Nonempire artAprilLee Errata  
M4 Planet Gouge (Per)	Per	M4_-_Planet_Gouge_Per	U		M4	Planet Gouge		M		4		 	[Per] Uncommon Cards LatestPrint Unique NotABG Nonempire artRandyAsplund-Faith  
M4 Psychotic Sludge (PoM)	PoM	M4_-_Psychotic_Sludge_PoM	R		M4	Psychotic Sludge		M		4		Psycanti Visonic 	[PoM] Rare Cards LatestPrint Unique NotABG MajorEmpire AnyDiscipline PropAnti artPaulProfHerbert Psycanti Visonic 
M4 Sirens (PE)	PE	M4_-_Sirens_PE	U		M4	Sirens		M		4		 	[PE] Uncommon Cards LatestPrint Unique NotABG Nonempire artDouglasShuler  
M4 Space Dragon (AL)	AL	M4_-_Space_Dragon_AL	U		M4	Space Dragon		M		4		SpaceDragon 	[AL] Uncommon Cards Reprinted Dupe MinorEmpire artRyanGable SpaceDragon 
M4 Space Dragon (BE)	BE	M4_-_Space_Dragon_BE	U		M4	Space Dragon		M		4		SpaceDragon 	[BE] Uncommon Cards Reprinted Unique MinorEmpire artRyanGable SpaceDragon 
M4 Space Dragon (PE)	PE	M4_-_Space_Dragon_2-2_PE	U		M4	Space Dragon		M		4		SpaceDragon 	[PE] Uncommon Cards Reprinted Unique NotABG MinorEmpire PEdupe artRyanGable SpaceDragon 
M4 Space Dragon (UE)	UE	M4_-_Space_Dragon_UE	U0		M4	Space Dragon		M		4		SpaceDragon 	[UE] Uncommon0 Cards LatestPrint Unique NotABG MinorEmpire artRyanGable SpaceDragon 
M4 Space Penguin (CC)	CC	M4_-_Space_Penguin_CC	U		M4	Space Penguin		M		4		 	[CC] Uncommon Cards LatestPrint Unique NotABG Nonempire artRandyAsplund-Faith  
M4 Spacetacean (PE)	PE	M4_-_Spacetacean_PE	R		M4	Spacetacean		M		4		 	[PE] Rare Cards Reprinted Unique NotABG Nonempire artMarkPoole  
M4 Spacetacean (UE)	UE	M4_-_Spacetacean_UE	R0		M4	Spacetacean		M		4		 	[UE] Rare0 Cards LatestPrint Unique NotABG Nonempire artMarkPoole  
M4 Suark Beast (TG)	TG	M4_-_Suark_Beast_TG	U		M4	Suark Beast		M		4		 	[TG] Uncommon Cards LatestPrint Unique NotABG PropRemoveFromPlay PropSuark Nonempire artRobertA.Kraus  
M4/6 Temporal Snake (TG)	TG	M4-6_-_Temporal_Snake_TG	R2		M4/6	Temporal Snake		M		4	6	 	[TG] Rare2 Cards LatestPrint Unique NotABG PropTimeOrigin Nonempire artLissanneLake  
M4 The Soulless (NE)	NE	M4_-_The_Soulless_NE	U		M4	The Soulless		M		4		 	[NE] Uncommon Cards LatestPrint Unique NotABG Nonempire artBenPeck  
M4 Time Keeper (TG)	TG	M4_-_Time_Keeper_TG	U		R/M4	Time Keeper	R/	M		4		  	[TG] Uncommon Cards Reprinted Unique NotABG PropNonempire artBruceJensen  PropTimeCard 
M4 Time Keeper (UE)	UE	M4_-_Time_Keeper_UE	U0		R/M4	Time Keeper	R/	M		4		  	[UE] Uncommon0 Cards LatestPrint Unique NotABG PropNonempire artBruceJensen  PropTimeCard 
M4 Vymezies Matter (NE)	NE	M4_-_Vymezies_Matter_NE	U		M4	Vymezies Matter		M		4		 	[NE] Uncommon Cards Reprinted Unique NotABG PropResourceHoser Nonempire artLawrenceAllenWilliams  
M4 Vymezies Matter (UE)	UE	M4_-_Vymezies_Matter_UE	U0	Q&A 	M4	Vymezies Matter		M		4		 	[UE] Uncommon0 Cards LatestPrint Unique NotABG PropResourceHoser Nonempire artLawrenceAllenWilliams Q&amp;A  
M5 Aesthetic Beast (Pro)	Pro4	M5_-_Aesthetic_Beast_Pro4	Pro4		M5	Aesthetic Beast		M		5		Aesthetic 	[Pro4] Cards LatestPrint Unique NotABG MinorEmpire distMintCardCo artElvisMcMaad Aesthetic 
M5 Astromorph (PE)	PE	M5_-_Astromorph_PE	R	Errata 	M5	Astromorph		M		5		 	[PE] Rare Cards Reprinted Unique NotABG Nonempire artDouglasShuler Errata  
M5 Astromorph (UE)	UE	M5_-_Astromorph_UE	R0	Errata Q&A 	M5	Astromorph		M		5		 	[UE] Rare0 Cards LatestPrint Unique NotABG Nonempire artDouglasShuler Errata Q&amp;A  
M5 Boarding Beast (GI)	GI	M5_-_Boarding_Beast_GI	U0		M5	Boarding Beast		M		5		 	[GI] Uncommon0 Cards LatestPrint Unique NotABG PropRemoveFromPlay Nonempire artDavidA.Cherry  
M5 Corporeal Traveler (PoM)	PoM	M5_-_Corporeal_Traveler_PoM	R		R/M5	Corporeal Traveler	R/	M		5		Psycanti Visonic 	[PoM] Rare Cards LatestPrint Unique NotABG MajorEmpire PropAnti artBenPeck Psycanti Visonic 
M5 Large Phaser Eel (AL)	AL	M5_-_Large_Phaser_Eel_AL	U		M5	Large Phaser Eel		M		5		 	[AL] Uncommon Cards Reprinted Dupe Nonempire artGaryA.Kalin  
M5 Large Phaser Eel (BE)	BE	M5_-_Large_Phaser_Eel_BE	U		M5	Large Phaser Eel		M		5		 	[BE] Uncommon Cards Reprinted Unique Nonempire artGaryA.Kalin  
M5 Large Phaser Eel (PE)	PE	M5_-_Large_Phaser_Eel_PE	R		M5	Large Phaser Eel		M		5		 	[PE] Rare Cards LatestPrint Unique NotABG Nonempire artGaryA.Kalin  
M5 Mime Control Beast (CC)	CC	M5_-_Mime_Control_Beast_CC	U		M5	Mime Control Beast		M		5		 	[CC] Uncommon Cards LatestPrint Unique NotABG PropMime Nonempire artRobertA.Kraus  
M5 Occumbus (PE)	PE	M5_-_Occumbus_PE	R		M5	Occumbus		M		5		 	[PE] Rare Cards Reprinted Unique NotABG Nonempire artLawrenceAllenWilliams  
M5 Occumbus (UE)	UE	M5_-_Occumbus_UE	R0		M5	Occumbus		M		5		 	[UE] Rare0 Cards LatestPrint Unique NotABG Nonempire artLawrenceAllenWilliams  
M5 Pirate Wench (Pir)	Pir	M5_-_Pirate_Wench_Pir	V		M5	Pirate Wench		M		5		 	[Pir] Veryrare Cards LatestPrint Unique NotABG PropPirate Nonempire artHeatherBruton  
M5 Power Leech (PE)	PE	M5_-_Power_Leech_PE	R		M5	Power Leech		M		5		 	[PE] Rare Cards LatestPrint Unique NotABG Nonempire artRonRousselleII  
M5 Ship Mimic (PE)	PE	M5_-_Ship_Mimic_PE	V1	Errata 	M5	Ship Mimic		M		5		 	[PE] Veryrare1 Cards Reprinted Unique NotABG Nonempire artRalphPecchiaJr. Errata  
M5 Ship Mimic (UE)	UE	M5_-_Ship_Mimic_UE	V0	Errata 	M5	Ship Mimic		M		5		 	[UE] Veryrare0 Cards LatestPrint Unique NotABG Nonempire artRalphPecchiaJr. Errata  
M5 Space Remora (AT)	AT	M5_-_Space_Remora_AT	V		M5	Space Remora		M		5		 	[AT] Veryrare Cards LatestPrint Unique NotABG Nonempire artTimAdams  
M5 Surface Monster (PE)	PE	M5_-_Surface_Monster_PE	R		M5	Surface Monster		M		5		 	[PE] Rare Cards LatestPrint Unique NotABG PropRemoveFromPlay Nonempire artNeneTinaA.Thomas  
M5 Symnergenic Cloud (NE)	NE	M5_-_Symnergenic_Cloud_NE	R	Errata 	M5	Symnergenic Cloud		M		5		 	[NE] Rare Cards LatestPrint Unique NotABG Nonempire artRonRousselleII Errata  
M5 Tectonic Burrower (NE)	NE	M5_-_Tectonic_Burrower_NE	U	Errata 	M5	Tectonic Burrower		M		5		 	[NE] Uncommon Cards Reprinted Unique NotABG PropResourceHoser Nonempire artPaulProfHerbert Errata  
M5 Tectonic Burrower (UE)	UE	M5_-_Tectonic_Burrower_UE	U0	Errata Q&A 	M5	Tectonic Burrower		M		5		 	[UE] Uncommon0 Cards LatestPrint Unique NotABG PropResourceHoser Nonempire artPaulProfHerbert Errata Q&amp;A  
M5 Time Fiend (TG)	TG	M5_-_Time_Fiend_TG	R2		M5	Time Fiend		M		5		  	[TG] Rare2 Cards LatestPrint Unique NotABG PropNonempire artDouglasChaffee  PropTimeCard 
M5 Zarom (PE)	PE	M5_-_Zarom_PE	R		M5	Zarom		M		5		 	[PE] Rare Cards Reprinted Unique NotABG Nonempire artAprilLee  
M5 Zarom (UE)	UE	M5_-_Zarom_UE	R0		M5	Zarom		M		5		 	[UE] Rare0 Cards LatestPrint Unique NotABG Nonempire artAprilLee  
M6 Artifact Critic (Pro)	Pro4	M6_-_Artifact_Critic_Pro4	Pro4		R/M6	Artifact Critic	R/	M		6		Aesthetic 	[Pro4] Cards LatestPrint Unique NotABG MinorEmpire PropRemoveFromPlay distMintCardCo artD.Mahoney Aesthetic 
M6 Invinco Guardian (AL)	AL	M6_-_Invinco_Guardian_AL	R		M6	Invinco Guardian		M		6		 	[AL] Rare Cards Reprinted Dupe Nonempire artGaryA.Kalin  
M6 Invinco Guardian (BE)	BE	M6_-_Invinco_Guardian_BE	R		M6	Invinco Guardian		M		6		 	[BE] Rare Cards Reprinted Unique Nonempire artGaryA.Kalin  
M6 Invinco Guardian (PE)	PE	M6_-_Invinco_Guardian_PE	R		M6	Invinco Guardian		M		6		 	[PE] Rare Cards LatestPrint Unique NotABG Nonempire artGaryA.Kalin  
M6 Ionized Phaser Eel (AF)	AF	M6_-_Ionized_Phaser_Eel_AF	V	Errata 	R/M6	Ionized Phaser Eel	R/	M		6		 	[AF] Veryrare Cards LatestPrint Unique NotABG Nonempire artjael Errata  
M6 Material Evil (PoM)	PoM	M6_-_Material_Evil_PoM	R		M6	Material Evil		M		6		 	[PoM] Rare Cards LatestPrint Unique NotABG PropRemoveFromPlay Nonempire artDouglasChaffee  
M6 Mind Control Beast (PE)	PE	M6_-_Mind_Control_Beast_PE	V1		M6	Mind Control Beast		M		6		 	[PE] Veryrare1 Cards Reprinted Unique NotABG PropControlship Nonempire artEdwardP.BeardJr.  
M6 Mind Control Beast (UE)	UE	M6_-_Mind_Control_Beast_UE	V0		M6	Mind Control Beast		M		6		 	[UE] Veryrare0 Cards LatestPrint Unique NotABG PropControlship Nonempire artEdwardP.BeardJr.  
M6 Pirate's Parrot (Pir)	Pir	M6_-_Pirates_Parrot_Pir	V		M6	Pirate's Parrot		M		6		 	[Pir] Veryrare Cards LatestPrint Unique NotABG PropPirate Nonempire artMuttStudios  
M6 Research Mandator (Per)	Per	M6_-_Research_Mandator_Per	V		M6	Research Mandator		M		6		 	[Per] Veryrare Cards LatestPrint Unique NotABG Persona PropResourceHoser Nonempire artMarkPoole  
M6 Scentari Snails (PE)	PE	M6_-_Scentari_Snails_PE	V1		M6	Scentari Snails		M		6		 	[PE] Veryrare1 Cards LatestPrint Unique NotABG Nonempire artRobertA.Kraus  
M6 Seductress (PE)	PE	M6_-_Seductress_PE	V1	Errata 	M6	Seductress		M		6		 	[PE] Veryrare1 Cards Reprinted Unique NotABG PropRemoveFromPlay Nonempire artAprilLee Errata  
M6 Seductress (UE)	UE	M6_-_Seductress_UE	R0	Errata 	M6	Seductress		M		6		 	[UE] Rare0 Cards LatestPrint Unique NotABG PropRemoveFromPlay Nonempire artAprilLee Errata  
M6 Shuttle Eater (PE)	PE	M6_-_Shuttle_Eater_PE	V2		M6	Shuttle Eater		M		6		 	[PE] Veryrare2 Cards LatestPrint Unique NotABG PropRemoveFromPlay Nonempire artNivard  
M6/4 Temporal Snake (TG)	TG	M6-4_-_Temporal_Snake_TG	V		M6/4	Temporal Snake		M		6	4	 	[TG] Veryrare Cards LatestPrint Unique NotABG PropTimeOrigin Nonempire artLissanneLake  
M6 Time Guardian (TG)	TG	M6_-_Time_Guardian_TG	R2		M6	Time Guardian		M		6		  	[TG] Rare2 Cards LatestPrint Unique NotABG PropNonempire artDouglasChaffee  PropTimeCard 
M6 Time Thief (TG)	TG	M6_-_Time_Thief_TG	R2		M6	Time Thief		M		6		  	[TG] Rare2 Cards Reprinted Unique NotABG PropRemoveFromPlay Nonempire artLubov  PropTimeCard 
M6 Time Thief (UE)	UE	M6_-_Time_Thief_UE	R0	Q&A 	M6	Time Thief		M		6		  	[UE] Rare0 Cards LatestPrint Unique NotABG PropRemoveFromPlay Nonempire artLubov Q&amp;A  PropTimeCard 
M6 Visilikiiy's Eye (PE)	PE	M6_-_Visilikiiys_Eye_PE	R		M6	Visilikiiy's Eye		M		6		 	[PE] Rare Cards Reprinted Unique NotABG PropTopdeck PropScoutcard PropDiscard Nonempire artLawrenceAllenWilliams  
M6 Visilikiiy's Eye (UE)	UE	M6_-_Visilikiiys_Eye_UE	R0		M6	Visilikiiy's Eye		M		6		 	[UE] Rare0 Cards LatestPrint Unique NotABG PropTopdeck PropScoutcard PropDiscard Nonempire artLawrenceAllenWilliams  
M6 Void Angel (NE)	NE	M6_-_Void_Angel_NE	R		M6	Void Angel		M		6		 	[NE] Rare Cards Reprinted Unique NotABG Nonempire artNeNeTinaA.Thomas  
M6 Void Angel (UE)	UE	M6_-_Void_Angel_UE	R0		M6	Void Angel		M		6		 	[UE] Rare0 Cards LatestPrint Unique NotABG Nonempire artNeNeTinaA.Thomas  
M6 Vymezies Blaze (NE)	NE	M6_-_Vymezies_Blaze_NE	R		M6	Vymezies Blaze		M		6		 	[NE] Rare Cards LatestPrint Unique NotABG PropResourceHoser Nonempire artRonRousselleII  
M7 Aesthetic Fiend (Pro)	Pro4	M7_-_Aesthetic_Fiend_Pro4	Pro4		R/M7	Aesthetic Fiend	R/	M		7		Aesthetic 	[Pro4] Cards LatestPrint Unique NotABG MinorEmpire PropRemoveFromPlay distMintCardCo artElvisMcMaad Aesthetic 
M7 Allizdog (Per)	Per	M7_-_Allizdog_Per	U		M7	Allizdog		M		7		 	[Per] Uncommon Cards LatestPrint Unique NotABG Nonempire artPatMorrissey  
M7 Astromorph (Pro)	Pro3	M7_-_Astromorph_Pro3	Pro3	Errata Q&A 	M7	Astromorph		M		7		 	[Pro3] Cards LatestPrint Unique NotABG Nonempire distAnthonyMedici artDouglasShuler Errata Q&amp;A  
M7 Color Blind Painter (Pro)	Pro4	M7_-_Color_Blind_Painter_Pro4	Pro4		M7	Color Blind Painter		M		7		Aesthetic 	[Pro4] Cards LatestPrint Unique NotABG MinorEmpire distMintCardCo artRobertA.Kraus Aesthetic 
M7 Cyber Mites (NE)	NE	M7_-_Cyber_Mites_NE	R		M7	Cyber Mites		M		7		 	[NE] Rare Cards Reprinted Unique NotABG Nonempire artDougSavage  
M7 Cyber Mites (UE)	UE	M7_-_Cyber_Mites_UE	R0		M7	Cyber Mites		M		7		 	[UE] Rare0 Cards LatestPrint Unique NotABG Nonempire artDougSavage  
M7 Ghost Fleet (Pir)	Pir	M7_-_Ghost_Fleet_Pir	V		M7	Ghost Fleet		M		7		 	[Pir] Veryrare Cards LatestPrint Unique NotABG PropRetrievecard Nonempire artTedBeargeon artBobWesson  
M7 Juggernaut (PE)	PE	M7_-_Juggernaut_PE	V2	Errata 	M7	Juggernaut		M		7		 	[PE] Veryrare2 Cards Reprinted Unique NotABG Nonempire artRonRousselleII Errata  
M7 Juggernaut (UE)	UE	M7_-_Juggernaut_UE	V0	Errata Q&A 	M7	Juggernaut		M		7		 	[UE] Veryrare0 Cards LatestPrint Unique NotABG Nonempire artRonRousselleII Errata Q&amp;A  
M7 Mind Thief (Per)	Per	M7_-_Mind_Thief_Per	V		M7	Mind Thief		M		7		 	[Per] Veryrare Cards LatestPrint Unique NotABG Nonempire artjael  
M7 Space Illness (Pir)	Pir	M7_-_Space_Illness_Pir	U		M7	Space Illness		M		7		 	[Pir] Uncommon Cards LatestPrint Unique NotABG Nonempire artGeorgeT.HenneJr.  
M7 Tri-lateral Textangula (PE)	PE	M7_-_Tri-lateral_Textangula_PE	V2		M7	Tri-lateral Textangula		M		7		SpaceDragon  	[PE] Veryrare2 Cards Reprinted Unique NotABG Nonempire artEdwardP.BeardJr. SpaceDragon PropDragonsOfSpace 
M7 Tri-lateral Textangula (UE)	UE	M7_-_Tri-lateral_Textangula_UE	V0		M7	Tri-lateral Textangula		M		7		SpaceDragon  	[UE] Veryrare0 Cards LatestPrint Unique NotABG Nonempire artEdwardP.BeardJr. SpaceDragon PropDragonsOfSpace 
M8 Battalisk (GI)	GI	M8_-_Battalisk_GI	V0		M8	Battalisk		M		8		 	[GI] Veryrare0 Cards LatestPrint Unique NotABG Nonempire artAlanClark  
M8 Creature From The Black Hole (Pir)	Pir	M8_-_Creature_From_The_Black_Hole_Pir	V	Q&A 	M8	Creature From The Black Hole		M		8		 	[Pir] Veryrare Cards LatestPrint Unique NotABG BlackHole Nonempire artLissanneLake Q&amp;A  
M8 Fatal Horror (PE)	PE	M8_-_Fatal_Horror_PE	V2	Errata 	M8	Fatal Horror		M		8		 	[PE] Veryrare2 Cards LatestPrint Unique NotABG PropRemoveFromPlay Nonempire artPaulProfHerbert Errata  
M8 Hairy Tarantula (Pro)	Pro4	M8_-_Hairy_Tarantula_Pro4	Pro4		M8	Hairy Tarantula		M		8		 	[Pro4] Cards LatestPrint Unique NotABG BlackHole Nonempire distHairyTarantulaComicsAndGames artBenHenry  
M8 Psy Entrantrix (PoM)	PoM	M8_-_Psy_Entrantrix_PoM	V		M8	Psy Entrantrix		M		8		 	[PoM] Veryrare Cards LatestPrint Unique NotABG PropResourceHoser Nonempire artBenPeck  
M8 Redgelon (NE)	NE	M8_-_Redgelon_NE	V		M8	Redgelon		M		8		 	[NE] Veryrare Cards Reprinted Unique NotABG Nonempire artDanGillman  
M8 Redgelon (UE)	UE	M8_-_Redgelon_UE	V0		M8	Redgelon		M		8		 	[UE] Veryrare0 Cards LatestPrint Unique NotABG Nonempire artDanGillman  
M8 Ship Collector (PE)	PE	M8_-_Ship_Collector_PE	V2	Errata 	M8	Ship Collector		M		8		 	[PE] Veryrare2 Cards Reprinted Unique NotABG Persona PropRemoveFromPlay Nonempire artRobertA.Kraus Errata  
M8 Ship Collector (UE)	UE	M8_-_Ship_Collector_UE	V0	Errata 	M8	Ship Collector		M		8		 	[UE] Veryrare0 Cards LatestPrint Unique NotABG Persona PropRemoveFromPlay Nonempire artRobertA.Kraus Errata  
M8 Tectonic Marauder (Pir)	Pir	M8_-_Tectonic_Marauder_Pir	V		M8	Tectonic Marauder		M		8		 	[Pir] Veryrare Cards LatestPrint Unique NotABG Nonempire artMuttStudios  
M8 Temporal Conscience (Pir)	Pir	M8_-_Temporal_Conscience_Pir	V		R/M8	Temporal Conscience	R/	M		8		 	[Pir] Veryrare Cards LatestPrint Unique NotABG Nonempire artToddLockwood  
M8 Time Defiler (Pir)	Pir	M8_-_Time_Defiler_Pir	V		R/M8	Time Defiler	R/	M		8		  	[Pir] Veryrare Cards LatestPrint Unique NotABG PropNonempire artBobWesson  PropTimeCard 
M9 Corporeal Defender (PoM)	PoM	M9_-_Corporeal_Defender_PoM	V		R/M9	Corporeal Defender	R/	M		9		Psycanti Visonic 	[PoM] Veryrare Cards LatestPrint Unique NotABG MajorEmpire AnyDiscipline PropAnti artNicoleHarsch Psycanti Visonic 
M9 Huge Invinco Guardian (PoM)	PoM	M9_-_Huge_Invinco_Guardian_PoM	V		M9	Huge Invinco Guardian		M		9		 	[PoM] Veryrare Cards Reprinted Unique NotABG Nonempire artSeanSmith  
M9 Huge Invinco Guardian (UE)	UE	M9_-_Huge_Invinco_Guardian_UE	V0		M9	Huge Invinco Guardian		M		9		 	[UE] Veryrare0 Cards LatestPrint Unique NotABG Nonempire artSeanSmith  
M9 Huge Phaser Eel (PE)	PE	M9_-_Huge_Phaser_Eel_PE	V2		M9	Huge Phaser Eel		M		9		 	[PE] Veryrare2 Cards LatestPrint Unique NotABG Nonempire artRonRousselleII  
M9 Kraken (PE)	PE	M9_-_Kraken_PE	V2		M9	Kraken		M		9		 	[PE] Veryrare2 Cards Reprinted Unique NotABG Nonempire artMarkPoole  
M9 Kraken (UE)	UE	M9_-_Kraken_UE	V0	Q&A 	M9	Kraken		M		9		 	[UE] Veryrare0 Cards LatestPrint Unique NotABG Nonempire artMarkPoole Q&amp;A  
M9 Luck Demon (PE)	PE	M9_-_Luck_Demon_PE	V2	Errata 	R/M9	Luck Demon	R/	M		9		 	[PE] Veryrare2 Cards Reprinted Unique NotABG Nonempire artAprilLee Errata  
M9 Luck Demon (UE)	UE	M9_-_Luck_Demon_UE	V0	Errata 	R/M9	Luck Demon	R/	M		9		 	[UE] Veryrare0 Cards LatestPrint Unique NotABG Nonempire artAprilLee Errata  
M9 Prehistoric Space Beast (Per)	Per	M9_-_Prehistoric_Space_Beast_Per	V		M9	Prehistoric Space Beast		M		9		 	[Per] Veryrare Cards LatestPrint Unique NotABG Persona PropResourceHoser Nonempire artRobertA.Kraus  
M9 Skull Reaper (NE)	NE	M9_-_Skull_Reaper_NE	V		M9	Skull Reaper		M		9		 	[NE] Veryrare Cards LatestPrint Unique NotABG Nonempire artPaulProfHerbert  
M9 World Collector (Per)	Per	M9_-_World_Collector_Per	V		M9	World Collector		M		9		 	[Per] Veryrare Cards LatestPrint Unique NotABG Persona PropRemoveFromPlay Nonempire artRobertA.Kraus  
M10 Time Keeper (UE)	UE	M10_-_Time_Keeper_UE	E		M10	Time Keeper		M		10		  	[UE] Entity Cards LatestPrint Unique NotABG BlackLight PropNonempire artDebbieHughes  PropTimeCard 
M10 Zaggoth Guardian (NE)	NE	M10_-_Zaggoth_Guardian_NE	E	Errata 	M10	Zaggoth Guardian		M		10		 	[NE] Entity Cards LatestPrint Unique NotABG Foil Nonempire artDouglasChaffee Errata  
M10 Zaggoth Mordeth (NE)	NE	M10_-_Zaggoth_Mordeth_NE	E		M10	Zaggoth Mordeth		M		10		 	[NE] Entity Cards LatestPrint Unique NotABG Foil Nonempire artLawrenceAllenWilliams  
N3 Traveler (GI)	GI	N3_-_Traveler_GI	U0		N3	Traveler		N		3		 	[GI] Uncommon0 Cards LatestPrint Unique NotABG Nonempire artAlanClark  
O1 Aqaaran Holy Day (Per)	Per	O1_-_Aqaaran_Holy_Day_Per	U		R/O1	Aqaaran Holy Day	R/	O		1		Aqaaran 	[Per] Uncommon Cards LatestPrint Unique NotABG Nonempire artLissanneLake Aqaaran 
O1 Atmospheric Evasion (PoM)	PoM	O1_-_Atmospheric_Evasion_PoM	U		R/O1	Atmospheric Evasion	R/	O		1		 	[PoM] Uncommon Cards LatestPrint Unique NotABG Nonempire artPatMorrissey  
O1 Breakdown (AL)	AL	O1_-_Breakdown_AL	C		O1	Breakdown		O		1		 	[AL] Common Cards Reprinted Dupe Nonempire artGaryA.Kalin  
O1 Breakdown (BE)	BE	O1_-_Breakdown_BE	C		O1	Breakdown		O		1		 	[BE] Common Cards Reprinted Unique Nonempire artGaryA.Kalin  
O1 Breakdown (PE)	PE	O1_-_Breakdown_PE	CB		O1	Breakdown		O		1		 	[PE] CommonB Cards LatestPrint Unique NotABG Nonempire artGaryA.Kalin  
O1 Fighter Support (PoM)	PoM	O1_-_Fighter_Support_PoM	U		O1	Fighter Support		O		1		 	[PoM] Uncommon Cards LatestPrint Unique NotABG Nonempire artNicoleHarsch  
O1 Illness (PE)	PE	O1_-_Illness_PE	CA		O1	Illness		O		1		 	[PE] CommonA Cards Reprinted Unique NotABG Nonempire artNeNeTinaA.Thomas  
O1 Illness (UE)	UE	O1_-_Illness_UE	C0		O1	Illness		O		1		 	[UE] Common0 Cards LatestPrint Unique NotABG Nonempire artNeNeTinaA.Thomas  
O1 Intercept Action (TG)	TG	O1_-_Intercept_Action_TG	U		R/O1	Intercept Action	R/	O		1		 	[TG] Uncommon Cards Reprinted Unique NotABG Nonempire artDouglasChaffee  
